subject_id,Second,Fz,Mx,My,CoPx,CoPy
1,0,642.062286941,-67.78607240000000,4.2884386800000000,-0.0066795300000000000,-0.10557583200000000
1,1,641.982270893,-69.65377043000000,4.70130244,-0.0073228240000000000,-0.10849868700000000
1,2,642.081450955,-69.39135602,5.1698902,-0.008051799,-0.108072547
1,3,642.106438312,-70.63322417,5.4019247000000000,-0.008412435000000000,-0.110004324
1,4,641.92656134,-67.56902337,7.62277366,-0.011875048,-0.105260284
1,5,642.067661921,-68.74502846,1.7960362600000000,-0.0027967600000000000,-0.107068472
1,6,642.0119452180000,-69.26089009,7.80138302,-0.012152109,-0.107881284
1,7,642.0591784100000,-69.00529604,1.29399485,-0.002015083,-0.107474908
1,8,642.0354949900000,-70.35095969,4.6196166200000000,-0.007195194,-0.10957570300000000
1,9,641.928996409,-68.22015606,4.893727870000000,-0.007623283,-0.106274407
1,10,641.9678612070000,-65.80921347,3.7822750100000000,-0.005891691,-0.102511739
1,11,642.0853605360000,-67.51840589,4.7191072600000000,-0.007349942000000000,-0.10515522
1,12,641.970601732,-70.42291071,2.56128593,-0.003989624,-0.10969859700000000
1,13,642.09804289,-68.50814666,-1.58931749,0.002475615,-0.106694519
1,14,641.98442525,-68.15609536000000,-0.59131333,0.000920976,-0.106165147
1,15,642.10682184,-67.70523792,1.66236251,-0.002589269,-0.105442336
1,16,642.0511186,-64.21399104,4.57381225,-0.007123681000000000,-0.100014299
1,17,642.06850809,-63.01765805,4.90622334,-0.007641721,-0.098147997
1,18,642.0474987,-62.370207560000000,-2.25443992,0.003511806,-0.09714292400000000
1,19,642.12318955,-63.00363623,-2.83383473,0.004413345,-0.098117574
1,20,641.9777805360000,-64.44928946,11.21832942,-0.017474619,-0.10039176900000000
1,21,642.23588393,-62.885577,13.56571674,-0.021123182,-0.097916011
1,22,642.1334801600000,-62.33482481,-4.30193621,0.006694504,-0.097075288
1,23,641.811698999,-57.33884129,-9.75205547,0.015192052000000000,-0.08934036400000000
1,24,642.1864989120000,-65.231657926,18.50944804,-0.028826107,-0.101578417
1,25,642.0019552300000,-67.79314802000000,-4.0867419600000000,0.0063611780000000000,-0.105596733
1,26,642.2032830160000,-65.536197965,1.805735246,-0.002814314,-0.102048588
1,27,641.90695041,-61.665390034000000,24.11528858,-0.037565054,-0.09606631
1,28,642.1478973600000,-66.85090166,-8.14787388,0.012687114,-0.104105163
1,29,642.069041708,-67.07509652,14.30496842,-0.022279743,-0.10446707100000000
1,30,642.0066980710000,-65.3985679,-0.05629152,8.7474E-05,-0.101866022
1,31,642.011675047,-66.79620195,5.08281603,-0.007917828,-0.104042002
1,32,642.0452549,-65.8077622,6.0978905,-0.009497683,-0.102497304
1,33,642.10175824,-68.49632400000000,5.45486148,-0.008495216,-0.10667523400000000
1,34,641.96662565,-68.27526887,5.86448016,-0.009134822000000000,-0.106353389
1,35,642.115754029,-64.224707,4.45979461,-0.0069450760000000000,-0.100020738
1,36,642.0547208820000,-62.98687477,11.32184071,-0.017634034,-0.098102056
1,37,642.018432245,-64.84279519,8.0309964,-0.01250906,-0.100998213
1,38,642.0612397690000,-66.50048148,6.9204471300000000,-0.010778947,-0.10357355
1,39,641.9810558390000,-65.10133434000000,9.67061534,-0.015063396000000000,-0.101406966
1,40,642.0341410490000,-66.71515261,6.63322481,-0.010331505,-0.103912079
1,41,641.925988858,-66.24920269,6.87541939,-0.010710658,-0.103203866
1,42,642.0553879700000,-63.78463099,6.836733200000000,-0.010648202000000000,-0.099344559
1,43,642.053325969,-68.99106757,8.15272658,-0.012697750000000000,-0.107454253
1,44,642.0201604640000,-67.43476123,7.540705410000000,-0.011745537,-0.10503517600000000
